Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Tauranga Aero,1612,B76621,-37.67242,176.19635,0,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1612,19500131:2100,22.7,24,10.1,24,-,-,-,-,-,D
1612,19500201:2100,23.9,24,14.4,24,-,-,-,-,-,D
1612,19500202:2100,24.5,24,11.4,24,-,-,-,-,-,D
1612,19500203:2100,28.2,24,11.7,24,-,-,-,-,-,D
1612,19500204:2100,24.1,24,13.1,24,-,-,-,-,-,D
1612,19500205:2100,24.8,24,13.1,24,-,-,-,-,-,D
1612,19500206:2100,25.7,24,8.8,24,-,-,-,-,-,D
1612,19500207:2100,23.8,24,12.8,24,-,-,-,-,-,D
1612,19500208:2100,27.8,24,14.7,24,-,-,-,-,-,D
1612,19500209:2100,24.4,24,18.4,24,-,-,-,-,-,D
1612,19500210:2100,22.7,24,18.3,24,-,-,-,-,-,D
1612,19500211:2100,24.9,24,18.9,24,-,-,-,-,-,D
1612,19500212:2100,24.6,24,16.0,24,-,-,-,-,-,D
1612,19500213:2100,22.3,24,13.6,24,-,-,-,-,-,D
1612,19500214:2100,23.4,24,7.8,24,-,-,-,-,-,D
1612,19500215:2100,23.4,24,11.9,24,-,-,-,-,-,D
1612,19500216:2100,21.7,24,13.9,24,-,-,-,-,-,D
1612,19500217:2100,22.8,24,11.2,24,-,-,-,-,-,D
1612,19500218:2100,25.0,24,7.8,24,-,-,-,-,-,D
1612,19500219:2100,21.1,24,5.8,24,-,-,-,-,-,D
1612,19500220:2100,20.5,24,6.8,24,-,-,-,-,-,D
1612,19500221:2100,21.7,24,8.3,24,-,-,-,-,-,D
1612,19500222:2100,25.6,24,10.6,24,-,-,-,-,-,D
1612,19500223:2100,25.0,24,13.3,24,-,-,-,-,-,D
1612,19500224:2100,23.8,24,13.2,24,-,-,-,-,-,D
1612,19500225:2100,23.8,24,14.0,24,-,-,-,-,-,D
1612,19500226:2100,23.9,24,11.6,24,-,-,-,-,-,D
1612,19500227:2100,23.3,24,12.2,24,-,-,-,-,-,D
1612,19500228:2100,23.5,24,11.2,24,-,-,-,-,-,D
1612,19500301:2100,26.8,24,12.8,24,-,-,-,-,-,D
1612,19500302:2100,26.2,24,16.6,24,-,-,-,-,-,D
1612,19500303:2100,26.1,24,11.7,24,-,-,-,-,-,D
1612,19500304:2100,24.9,24,15.5,24,-,-,-,-,-,D
1612,19500305:2100,23.4,24,14.0,24,-,-,-,-,-,D
1612,19500306:2100,23.4,24,15.9,24,-,-,-,-,-,D
1612,19500307:2100,23.9,24,10.3,24,-,-,-,-,-,D
1612,19500308:2100,27.9,24,13.9,24,-,-,-,-,-,D
1612,19500309:2100,19.4,24,13.6,24,-,-,-,-,-,D
1612,19500310:2100,22.2,24,13.3,24,-,-,-,-,-,D
1612,19500311:2100,23.9,24,11.2,24,-,-,-,-,-,D
1612,19500312:2100,17.8,24,4.5,24,-,-,-,-,-,D
1612,19500313:2100,19.4,24,5.9,24,-,-,-,-,-,D
1612,19500314:2100,20.0,24,13.3,24,-,-,-,-,-,D
1612,19500315:2100,19.9,24,8.4,24,-,-,-,-,-,D
1612,19500316:2100,21.7,24,10.0,24,-,-,-,-,-,D
1612,19500317:2100,23.8,24,10.0,24,-,-,-,-,-,D
1612,19500318:2100,24.4,24,15.1,24,-,-,-,-,-,D
1612,19500319:2100,22.7,24,9.3,24,-,-,-,-,-,D
1612,19500320:2100,21.2,24,6.6,24,-,-,-,-,-,D
1612,19500321:2100,19.8,24,9.4,24,-,-,-,-,-,D
1612,19500322:2100,22.8,24,7.2,24,-,-,-,-,-,D
1612,19500323:2100,23.8,24,14.8,24,-,-,-,-,-,D
1612,19500324:2100,22.8,24,14.5,24,-,-,-,-,-,D
1612,19500325:2100,20.1,24,14.4,24,-,-,-,-,-,D
1612,19500326:2100,22.7,24,15.4,24,-,-,-,-,-,D
1612,19500327:2100,24.1,24,11.3,24,-,-,-,-,-,D
1612,19500328:2100,22.8,24,11.0,24,-,-,-,-,-,D
1612,19500329:2100,22.7,24,9.7,24,-,-,-,-,-,D
1612,19500330:2100,22.6,24,10.6,24,-,-,-,-,-,D
1612,19500331:2100,23.4,24,10.7,24,-,-,-,-,-,D
1612,19500401:2100,23.1,24,8.7,24,-,-,-,-,-,D
1612,19500402:2100,25.6,24,11.6,24,-,-,-,-,-,D
1612,19500403:2100,21.8,24,11.6,24,-,-,-,-,-,D
1612,19500404:2100,22.2,24,11.9,24,-,-,-,-,-,D
1612,19500405:2100,20.1,24,16.2,24,-,-,-,-,-,D
1612,19500406:2100,21.2,24,6.1,24,-,-,-,-,-,D
1612,19500407:2100,18.3,24,6.3,24,-,-,-,-,-,D
1612,19500408:2100,19.4,24,6.7,24,-,-,-,-,-,D
1612,19500409:2100,18.2,24,8.9,24,-,-,-,-,-,D
1612,19500410:2100,19.8,24,11.2,24,-,-,-,-,-,D
1612,19500411:2100,21.1,24,16.7,24,-,-,-,-,-,D
1612,19500412:2100,19.5,24,11.2,24,-,-,-,-,-,D
1612,19500413:2100,20.7,24,14.7,24,-,-,-,-,-,D
1612,19500414:2100,16.2,24,12.9,24,-,-,-,-,-,D
1612,19500415:2100,18.8,24,7.8,24,-,-,-,-,-,D
1612,19500416:2100,16.2,24,7.2,24,-,-,-,-,-,D
1612,19500417:2100,18.2,24,6.7,24,-,-,-,-,-,D
1612,19500418:2100,17.8,24,7.3,24,-,-,-,-,-,D
1612,19500419:2100,19.8,24,12.9,24,-,-,-,-,-,D
1612,19500420:2100,19.3,24,11.1,24,-,-,-,-,-,D
1612,19500421:2100,19.3,24,13.9,24,-,-,-,-,-,D
1612,19500422:2100,19.3,24,13.4,24,-,-,-,-,-,D
1612,19500423:2100,21.1,24,14.3,24,-,-,-,-,-,D
1612,19500424:2100,23.9,24,10.6,24,-,-,-,-,-,D
1612,19500425:2100,23.0,24,8.3,24,-,-,-,-,-,D
1612,19500426:2100,19.4,24,8.6,24,-,-,-,-,-,D
1612,19500427:2100,19.4,24,8.8,24,-,-,-,-,-,D
1612,19500428:2100,19.3,24,8.7,24,-,-,-,-,-,D
1612,19500429:2100,17.7,24,4.6,24,-,-,-,-,-,D
1612,19500430:2100,16.7,24,5.8,24,-,-,-,-,-,D
1612,19500501:2100,18.1,24,2.8,24,-,-,-,-,-,D
1612,19500502:2100,19.9,24,9.4,24,-,-,-,-,-,D
1612,19500503:2100,19.9,24,9.4,24,-,-,-,-,-,D
1612,19500504:2100,19.2,24,5.6,24,-,-,-,-,-,D
1612,19500505:2100,19.4,24,8.8,24,-,-,-,-,-,D
1612,19500506:2100,17.3,24,3.7,24,-,-,-,-,-,D
1612,19500507:2100,15.6,24,5.1,24,-,-,-,-,-,D
1612,19500508:2100,17.7,24,5.0,24,-,-,-,-,-,D
1612,19500509:2100,16.7,24,12.2,24,-,-,-,-,-,D
1612,19500510:2100,17.3,24,14.6,24,-,-,-,-,-,D
1612,19500511:2100,20.0,24,12.7,24,-,-,-,-,-,D
1612,19500512:2100,17.8,24,16.1,24,-,-,-,-,-,D
1612,19500513:2100,19.7,24,12.9,24,-,-,-,-,-,D
1612,19500514:2100,19.8,24,15.4,24,-,-,-,-,-,D
1612,19500515:2100,17.8,24,14.4,24,-,-,-,-,-,D
1612,19500516:2100,20.0,24,11.5,24,-,-,-,-,-,D
1612,19500517:2100,20.4,24,8.9,24,-,-,-,-,-,D
1612,19500518:2100,18.4,24,12.1,24,-,-,-,-,-,D
1612,19500519:2100,16.7,24,12.0,24,-,-,-,-,-,D
1612,19500520:2100,14.9,24,8.4,24,-,-,-,-,-,D
1612,19500521:2100,17.0,24,11.1,24,-,-,-,-,-,D
1612,19500522:2100,16.1,24,11.4,24,-,-,-,-,-,D
1612,19500523:2100,17.3,24,12.6,24,-,-,-,-,-,D
1612,19500524:2100,18.3,24,15.4,24,-,-,-,-,-,D
1612,19500525:2100,18.8,24,17.5,24,-,-,-,-,-,D
1612,19500526:2100,19.6,24,17.4,24,-,-,-,-,-,D
1612,19500527:2100,21.2,24,13.6,24,-,-,-,-,-,D
1612,19500528:2100,19.9,24,10.6,24,-,-,-,-,-,D
1612,19500529:2100,18.5,24,13.0,24,-,-,-,-,-,D
1612,19500530:2100,18.3,24,10.0,24,-,-,-,-,-,D
1612,19500531:2100,20.4,24,10.6,24,-,-,-,-,-,D
1612,19500601:2100,17.5,24,6.4,24,-,-,-,-,-,D
1612,19500602:2100,16.8,24,8.4,24,-,-,-,-,-,D
1612,19500603:2100,15.2,24,10.3,24,-,-,-,-,-,D
1612,19500604:2100,17.2,24,13.3,24,-,-,-,-,-,D
1612,19500605:2100,16.2,24,11.7,24,-,-,-,-,-,D
1612,19500606:2100,17.0,24,12.3,24,-,-,-,-,-,D
1612,19500607:2100,17.9,24,10.0,24,-,-,-,-,-,D
1612,19500608:2100,13.8,24,7.9,24,-,-,-,-,-,D
1612,19500609:2100,15.6,24,8.9,24,-,-,-,-,-,D
1612,19500610:2100,18.3,24,11.7,24,-,-,-,-,-,D
1612,19500611:2100,15.6,24,7.2,24,-,-,-,-,-,D
1612,19500612:2100,15.0,24,1.5,24,-,-,-,-,-,D
1612,19500613:2100,14.4,24,1.8,24,-,-,-,-,-,D
1612,19500614:2100,12.5,24,1.6,24,-,-,-,-,-,D
1612,19500615:2100,13.4,24,1.1,24,-,-,-,-,-,D
1612,19500616:2100,14.0,24,5.0,24,-,-,-,-,-,D
1612,19500617:2100,11.6,24,7.4,24,-,-,-,-,-,D
1612,19500618:2100,11.6,24,-0.6,24,-,-,-,-,-,D
1612,19500619:2100,12.7,24,0.4,24,-,-,-,-,-,D
1612,19500620:2100,14.8,24,-0.1,24,-,-,-,-,-,D
1612,19500621:2100,11.7,24,0.7,24,-,-,-,-,-,D
1612,19500622:2100,14.4,24,1.7,24,-,-,-,-,-,D
1612,19500623:2100,14.3,24,3.4,24,-,-,-,-,-,D
1612,19500624:2100,15.0,24,0.8,24,-,-,-,-,-,D
1612,19500625:2100,13.4,24,4.8,24,-,-,-,-,-,D
1612,19500626:2100,14.6,24,11.7,24,-,-,-,-,-,D
1612,19500627:2100,16.8,24,11.1,24,-,-,-,-,-,D
1612,19500628:2100,17.9,24,12.8,24,-,-,-,-,-,D
1612,19500629:2100,17.6,24,10.6,24,-,-,-,-,-,D
1612,19500630:2100,14.2,24,10.6,24,-,-,-,-,-,D
1612,19500701:2100,13.1,24,10.0,24,-,-,-,-,-,D
1612,19500702:2100,15.2,24,6.8,24,-,-,-,-,-,D
1612,19500703:2100,15.6,24,3.3,24,-,-,-,-,-,D
1612,19500704:2100,16.6,24,3.9,24,-,-,-,-,-,D
1612,19500705:2100,15.6,24,5.6,24,-,-,-,-,-,D
1612,19500706:2100,16.7,24,4.9,24,-,-,-,-,-,D
1612,19500707:2100,16.1,24,6.9,24,-,-,-,-,-,D
1612,19500708:2100,17.2,24,7.8,24,-,-,-,-,-,D
1612,19500709:2100,15.5,24,9.4,24,-,-,-,-,-,D
1612,19500710:2100,15.1,24,5.6,24,-,-,-,-,-,D
1612,19500711:2100,15.0,24,1.8,24,-,-,-,-,-,D
1612,19500712:2100,13.7,24,-0.1,24,-,-,-,-,-,D
1612,19500713:2100,10.8,24,3.1,24,-,-,-,-,-,D
1612,19500714:2100,13.8,24,5.6,24,-,-,-,-,-,D
1612,19500715:2100,11.7,24,6.7,24,-,-,-,-,-,D
1612,19500716:2100,13.6,24,2.9,24,-,-,-,-,-,D
1612,19500717:2100,10.4,24,1.9,24,-,-,-,-,-,D
1612,19500718:2100,13.4,24,3.8,24,-,-,-,-,-,D
1612,19500719:2100,16.6,24,2.4,24,-,-,-,-,-,D
1612,19500720:2100,15.1,24,-0.4,24,-,-,-,-,-,D
1612,19500721:2100,15.6,24,1.4,24,-,-,-,-,-,D
1612,19500722:2100,14.6,24,4.4,24,-,-,-,-,-,D
1612,19500723:2100,16.2,24,3.7,24,-,-,-,-,-,D
1612,19500724:2100,15.5,24,7.9,24,-,-,-,-,-,D
1612,19500725:2100,16.1,24,8.7,24,-,-,-,-,-,D
1612,19500726:2100,13.9,24,7.4,24,-,-,-,-,-,D
1612,19500727:2100,11.0,24,2.8,24,-,-,-,-,-,D
1612,19500728:2100,14.7,24,1.6,24,-,-,-,-,-,D
1612,19500729:2100,15.0,24,1.7,24,-,-,-,-,-,D
1612,19500730:2100,15.5,24,0.5,24,-,-,-,-,-,D
1612,19500731:2100,15.0,24,-0.5,24,-,-,-,-,-,D
1612,19500801:2100,14.6,24,4.4,24,-,-,-,-,-,D
1612,19500802:2100,14.3,24,3.3,24,-,-,-,-,-,D
1612,19500803:2100,15.3,24,11.8,24,-,-,-,-,-,D
1612,19500804:2100,15.4,24,9.3,24,-,-,-,-,-,D
1612,19500805:2100,16.7,24,4.6,24,-,-,-,-,-,D
1612,19500806:2100,16.2,24,9.4,24,-,-,-,-,-,D
1612,19500807:2100,15.1,24,1.8,24,-,-,-,-,-,D
1612,19500808:2100,13.2,24,2.8,24,-,-,-,-,-,D
1612,19500809:2100,12.8,24,0.7,24,-,-,-,-,-,D
1612,19500810:2100,15.3,24,2.3,24,-,-,-,-,-,D
1612,19500811:2100,15.3,24,-0.1,24,-,-,-,-,-,D
1612,19500812:2100,14.6,24,3.9,24,-,-,-,-,-,D
1612,19500813:2100,15.4,24,5.0,24,-,-,-,-,-,D
1612,19500814:2100,14.7,24,3.8,24,-,-,-,-,-,D
1612,19500815:2100,15.0,24,1.1,24,-,-,-,-,-,D
1612,19500816:2100,14.7,24,1.9,24,-,-,-,-,-,D
1612,19500817:2100,14.5,24,3.4,24,-,-,-,-,-,D
1612,19500818:2100,9.6,24,5.5,24,-,-,-,-,-,D
1612,19500819:2100,14.6,24,4.4,24,-,-,-,-,-,D
1612,19500820:2100,15.3,24,7.5,24,-,-,-,-,-,D
1612,19500821:2100,15.9,24,11.8,24,-,-,-,-,-,D
1612,19500822:2100,16.2,24,4.4,24,-,-,-,-,-,D
1612,19500823:2100,12.3,24,0.5,24,-,-,-,-,-,D
1612,19500824:2100,17.5,24,5.9,24,-,-,-,-,-,D
1612,19500825:2100,13.7,24,2.0,24,-,-,-,-,-,D
1612,19500826:2100,14.9,24,4.9,24,-,-,-,-,-,D
1612,19500827:2100,13.2,24,8.9,24,-,-,-,-,-,D
1612,19500828:2100,16.8,24,10.8,24,-,-,-,-,-,D
1612,19500829:2100,15.4,24,5.3,24,-,-,-,-,-,D
1612,19500830:2100,13.4,24,7.9,24,-,-,-,-,-,D
1612,19500831:2100,15.6,24,3.2,24,-,-,-,-,-,D
1612,19500901:2100,15.0,24,-0.5,24,-,-,-,-,-,D
1612,19500902:2100,14.1,24,6.6,24,-,-,-,-,-,D
1612,19500903:2100,16.6,24,11.6,24,-,-,-,-,-,D
1612,19500904:2100,15.7,24,10.9,24,-,-,-,-,-,D
1612,19500905:2100,13.4,24,0.6,24,-,-,-,-,-,D
1612,19500906:2100,14.3,24,8.3,24,-,-,-,-,-,D
1612,19500907:2100,16.9,24,10.1,24,-,-,-,-,-,D
1612,19500908:2100,17.3,24,8.7,24,-,-,-,-,-,D
1612,19500909:2100,18.9,24,7.3,24,-,-,-,-,-,D
1612,19500910:2100,19.1,24,6.6,24,-,-,-,-,-,D
1612,19500911:2100,18.9,24,10.1,24,-,-,-,-,-,D
1612,19500912:2100,16.8,24,8.8,24,-,-,-,-,-,D
1612,19500913:2100,16.3,24,0.7,24,-,-,-,-,-,D
1612,19500914:2100,14.8,24,2.4,24,-,-,-,-,-,D
1612,19500915:2100,16.1,24,6.2,24,-,-,-,-,-,D
1612,19500916:2100,14.8,24,4.4,24,-,-,-,-,-,D
1612,19500917:2100,15.3,24,2.9,24,-,-,-,-,-,D
1612,19500918:2100,14.6,24,1.9,24,-,-,-,-,-,D
1612,19500919:2100,16.1,24,3.3,24,-,-,-,-,-,D
1612,19500920:2100,17.0,24,3.0,24,-,-,-,-,-,D
1612,19500921:2100,17.0,24,4.6,24,-,-,-,-,-,D
1612,19500922:2100,17.7,24,7.1,24,-,-,-,-,-,D
1612,19500923:2100,17.6,24,5.8,24,-,-,-,-,-,D
1612,19500924:2100,17.1,24,10.8,24,-,-,-,-,-,D
1612,19500925:2100,16.1,24,10.8,24,-,-,-,-,-,D
1612,19500926:2100,16.9,24,9.9,24,-,-,-,-,-,D
1612,19500927:2100,16.1,24,12.4,24,-,-,-,-,-,D
1612,19500928:2100,18.8,24,11.2,24,-,-,-,-,-,D
1612,19500929:2100,17.7,24,6.9,24,-,-,-,-,-,D
1612,19500930:2100,18.0,24,9.7,24,-,-,-,-,-,D
1612,19501001:2100,17.2,24,11.6,24,-,-,-,-,-,D
1612,19501002:2100,16.7,24,7.2,24,-,-,-,-,-,D
1612,19501003:2100,21.0,24,11.3,24,-,-,-,-,-,D
1612,19501004:2100,14.4,24,9.6,24,-,-,-,-,-,D
1612,19501005:2100,12.8,24,7.3,24,-,-,-,-,-,D
1612,19501006:2100,17.7,24,4.4,24,-,-,-,-,-,D
1612,19501007:2100,17.7,24,5.4,24,-,-,-,-,-,D
1612,19501008:2100,16.1,24,13.5,24,-,-,-,-,-,D
1612,19501009:2100,17.3,24,11.1,24,-,-,-,-,-,D
1612,19501010:2100,18.4,24,4.1,24,-,-,-,-,-,D
1612,19501011:2100,20.5,24,8.1,24,-,-,-,-,-,D
1612,19501012:2100,17.4,24,7.9,24,-,-,-,-,-,D
1612,19501013:2100,17.8,24,4.2,24,-,-,-,-,-,D
1612,19501014:2100,18.0,24,7.4,24,-,-,-,-,-,D
1612,19501015:2100,18.8,24,14.2,24,-,-,-,-,-,D
1612,19501016:2100,17.3,24,11.2,24,-,-,-,-,-,D
1612,19501017:2100,18.2,24,11.6,24,-,-,-,-,-,D
1612,19501018:2100,17.9,24,13.2,24,-,-,-,-,-,D
1612,19501019:2100,17.8,24,12.8,24,-,-,-,-,-,D
1612,19501020:2100,23.2,24,10.5,24,-,-,-,-,-,D
1612,19501021:2100,21.9,24,11.9,24,-,-,-,-,-,D
1612,19501022:2100,21.3,24,11.8,24,-,-,-,-,-,D
1612,19501023:2100,18.3,24,10.1,24,-,-,-,-,-,D
1612,19501024:2100,18.2,24,11.6,24,-,-,-,-,-,D
1612,19501025:2100,18.4,24,9.9,24,-,-,-,-,-,D
1612,19501026:2100,20.1,24,12.1,24,-,-,-,-,-,D
1612,19501027:2100,21.1,24,14.9,24,-,-,-,-,-,D
1612,19501028:2100,20.0,24,10.6,24,-,-,-,-,-,D
1612,19501029:2100,19.6,24,13.9,24,-,-,-,-,-,D
1612,19501030:2100,19.3,24,2.9,24,-,-,-,-,-,D
1612,19501031:2100,16.9,24,11.0,24,-,-,-,-,-,D
1612,19501101:2100,19.4,24,13.2,24,-,-,-,-,-,D
1612,19501102:2100,18.7,24,10.3,24,-,-,-,-,-,D
1612,19501103:2100,19.5,24,12.2,24,-,-,-,-,-,D
1612,19501104:2100,19.9,24,11.6,24,-,-,-,-,-,D
1612,19501105:2100,19.6,24,11.1,24,-,-,-,-,-,D
1612,19501106:2100,20.6,24,11.2,24,-,-,-,-,-,D
1612,19501107:2100,19.6,24,12.2,24,-,-,-,-,-,D
1612,19501108:2100,20.7,24,14.5,24,-,-,-,-,-,D
1612,19501109:2100,19.6,24,14.2,24,-,-,-,-,-,D
1612,19501110:2100,20.0,24,15.8,24,-,-,-,-,-,D
1612,19501111:2100,19.7,24,15.5,24,-,-,-,-,-,D
1612,19501112:2100,19.6,24,10.8,24,-,-,-,-,-,D
1612,19501113:2100,20.0,24,14.9,24,-,-,-,-,-,D
1612,19501114:2100,20.4,24,11.9,24,-,-,-,-,-,D
1612,19501115:2100,21.2,24,9.9,24,-,-,-,-,-,D
1612,19501116:2100,19.5,24,10.6,24,-,-,-,-,-,D
1612,19501117:2100,20.6,24,6.9,24,-,-,-,-,-,D
1612,19501118:2100,21.2,24,12.5,24,-,-,-,-,-,D
1612,19501119:2100,14.7,24,11.4,24,-,-,-,-,-,D
1612,19501120:2100,18.6,24,13.1,24,-,-,-,-,-,D
1612,19501121:2100,20.7,24,11.6,24,-,-,-,-,-,D
1612,19501122:2100,20.8,24,11.0,24,-,-,-,-,-,D
1612,19501123:2100,20.8,24,6.9,24,-,-,-,-,-,D
1612,19501124:2100,21.5,24,12.7,24,-,-,-,-,-,D
1612,19501125:2100,23.4,24,11.6,24,-,-,-,-,-,D
1612,19501126:2100,22.2,24,10.5,24,-,-,-,-,-,D
1612,19501127:2100,20.0,24,12.4,24,-,-,-,-,-,D
1612,19501128:2100,19.2,24,8.2,24,-,-,-,-,-,D
1612,19501129:2100,23.4,24,12.6,24,-,-,-,-,-,D
1612,19501130:2100,23.4,24,14.7,24,-,-,-,-,-,D
1612,19501201:2100,21.9,24,14.8,24,-,-,-,-,-,D
1612,19501202:2100,21.7,24,11.3,24,-,-,-,-,-,D
1612,19501203:2100,20.6,24,11.7,24,-,-,-,-,-,D
1612,19501204:2100,23.3,24,11.8,24,-,-,-,-,-,D
1612,19501205:2100,23.3,24,9.5,24,-,-,-,-,-,D
1612,19501206:2100,22.6,24,11.2,24,-,-,-,-,-,D
1612,19501207:2100,23.4,24,16.3,24,-,-,-,-,-,D
1612,19501208:2100,23.6,24,11.0,24,-,-,-,-,-,D
1612,19501209:2100,26.0,24,15.6,24,-,-,-,-,-,D
1612,19501210:2100,24.0,24,9.7,24,-,-,-,-,-,D
1612,19501211:2100,23.4,24,11.2,24,-,-,-,-,-,D
1612,19501212:2100,24.6,24,11.3,24,-,-,-,-,-,D
1612,19501213:2100,21.8,24,11.7,24,-,-,-,-,-,D
1612,19501214:2100,25.4,24,16.2,24,-,-,-,-,-,D
1612,19501215:2100,19.6,24,15.6,24,-,-,-,-,-,D
1612,19501216:2100,20.4,24,11.1,24,-,-,-,-,-,D
1612,19501217:2100,24.3,24,12.1,24,-,-,-,-,-,D
1612,19501218:2100,21.4,24,15.5,24,-,-,-,-,-,D
1612,19501219:2100,26.6,24,14.6,24,-,-,-,-,-,D
1612,19501220:2100,22.9,24,16.2,24,-,-,-,-,-,D
1612,19501221:2100,23.9,24,10.6,24,-,-,-,-,-,D
1612,19501222:2100,23.9,24,13.6,24,-,-,-,-,-,D
1612,19501223:2100,24.5,24,11.6,24,-,-,-,-,-,D
1612,19501224:2100,26.1,24,16.6,24,-,-,-,-,-,D
1612,19501225:2100,24.5,24,15.0,24,-,-,-,-,-,D
1612,19501226:2100,22.9,24,18.3,24,-,-,-,-,-,D
1612,19501227:2100,22.4,24,17.3,24,-,-,-,-,-,D
1612,19501228:2100,20.7,24,17.2,24,-,-,-,-,-,D
1612,19501229:2100,24.1,24,13.3,24,-,-,-,-,-,D
1612,19501230:2100,21.3,24,15.6,24,-,-,-,-,-,D
1612,19501231:2100,23.1,24,19.2,24,-,-,-,-,-,D
1612,19510101:2100,25.0,24,19.5,24,-,-,-,-,-,D
1612,19510102:2100,21.2,24,11.2,24,-,-,-,-,-,D
1612,19510103:2100,22.8,24,15.6,24,-,-,-,-,-,D
1612,19510104:2100,21.8,24,11.7,24,-,-,-,-,-,D
1612,19510105:2100,20.9,24,14.7,24,-,-,-,-,-,D
1612,19510106:2100,22.7,24,15.8,24,-,-,-,-,-,D
1612,19510107:2100,22.5,24,16.8,24,-,-,-,-,-,D
1612,19510108:2100,22.8,24,17.1,24,-,-,-,-,-,D
1612,19510109:2100,23.9,24,13.0,24,-,-,-,-,-,D
1612,19510110:2100,24.0,24,15.2,24,-,-,-,-,-,D
1612,19510111:2100,25.3,24,15.9,24,-,-,-,-,-,D
1612,19510112:2100,22.9,24,15.7,24,-,-,-,-,-,D
1612,19510113:2100,22.1,24,16.0,24,-,-,-,-,-,D
1612,19510114:2100,23.6,24,18.3,24,-,-,-,-,-,D
1612,19510115:2100,24.7,24,11.4,24,-,-,-,-,-,D
1612,19510116:2100,24.0,24,14.3,24,-,-,-,-,-,D
1612,19510117:2100,25.1,24,13.8,24,-,-,-,-,-,D
1612,19510118:2100,26.0,24,12.9,24,-,-,-,-,-,D
1612,19510119:2100,25.0,24,15.0,24,-,-,-,-,-,D
1612,19510120:2100,22.8,24,13.9,24,-,-,-,-,-,D
1612,19510121:2100,23.7,24,16.6,24,-,-,-,-,-,D
1612,19510122:2100,21.2,24,14.8,24,-,-,-,-,-,D
1612,19510123:2100,22.7,24,18.8,24,-,-,-,-,-,D
1612,19510124:2100,22.2,24,16.5,24,-,-,-,-,-,D
1612,19510125:2100,22.3,24,12.8,24,-,-,-,-,-,D
1612,19510126:2100,19.9,24,9.2,24,-,-,-,-,-,D
1612,19510127:2100,20.8,24,9.1,24,-,-,-,-,-,D
1612,19510128:2100,23.2,24,11.8,24,-,-,-,-,-,D
1612,19510129:2100,20.6,24,6.6,24,-,-,-,-,-,D
1612,19510130:2100,24.0,24,12.4,24,-,-,-,-,-,D
1612,19510131:2100,21.7,24,16.3,24,-,-,-,-,-,D
1612,19510201:2100,21.4,24,12.7,24,-,-,-,-,-,D
1612,19510202:2100,21.1,24,13.8,24,-,-,-,-,-,D
1612,19510203:2100,21.2,24,12.1,24,-,-,-,-,-,D
1612,19510204:2100,21.7,24,11.8,24,-,-,-,-,-,D
1612,19510205:2100,22.7,24,14.4,24,-,-,-,-,-,D
1612,19510206:2100,24.1,24,13.7,24,-,-,-,-,-,D
1612,19510207:2100,22.7,24,9.9,24,-,-,-,-,-,D
1612,19510208:2100,21.8,24,17.2,24,-,-,-,-,-,D
1612,19510209:2100,21.9,24,11.5,24,-,-,-,-,-,D
1612,19510210:2100,23.2,24,11.4,24,-,-,-,-,-,D
1612,19510211:2100,23.8,24,12.3,24,-,-,-,-,-,D
1612,19510212:2100,24.3,24,11.6,24,-,-,-,-,-,D
1612,19510213:2100,23.7,24,15.1,24,-,-,-,-,-,D
1612,19510214:2100,22.9,24,10.6,24,-,-,-,-,-,D
1612,19510215:2100,25.1,24,12.6,24,-,-,-,-,-,D
1612,19510216:2100,26.1,24,17.1,24,-,-,-,-,-,D
1612,19510217:2100,22.9,24,13.2,24,-,-,-,-,-,D
1612,19510218:2100,23.3,24,12.9,24,-,-,-,-,-,D
1612,19510219:2100,23.9,24,17.2,24,-,-,-,-,-,D
1612,19510220:2100,22.4,24,11.2,24,-,-,-,-,-,D
1612,19510221:2100,22.3,24,16.6,24,-,-,-,-,-,D
1612,19510222:2100,22.7,24,11.1,24,-,-,-,-,-,D
1612,19510223:2100,22.2,24,13.9,24,-,-,-,-,-,D
1612,19510224:2100,23.1,24,14.9,24,-,-,-,-,-,D
1612,19510225:2100,23.3,24,10.4,24,-,-,-,-,-,D
1612,19510226:2100,23.9,24,11.9,24,-,-,-,-,-,D
1612,19510227:2100,24.3,24,16.2,24,-,-,-,-,-,D
1612,19510228:2100,23.9,24,19.4,24,-,-,-,-,-,D
1612,19510301:2100,22.3,24,20.5,24,-,-,-,-,-,D
1612,19510302:2100,24.7,24,10.1,24,-,-,-,-,-,D
1612,19510303:2100,22.8,24,11.4,24,-,-,-,-,-,D
1612,19510304:2100,24.0,24,14.4,24,-,-,-,-,-,D
1612,19510305:2100,23.8,24,13.8,24,-,-,-,-,-,D
1612,19510306:2100,24.7,24,13.9,24,-,-,-,-,-,D
1612,19510307:2100,23.9,24,16.4,24,-,-,-,-,-,D
1612,19510308:2100,24.1,24,14.2,24,-,-,-,-,-,D
1612,19510309:2100,24.1,24,17.6,24,-,-,-,-,-,D
